Input1,Input2,Input3,Input4,Output
25862.32,25243.55,36,38,25564.67
22798.03,22787.23,33,82,25564.67
22255.31,23347.6,28,55.945,25564.67
12801.85,13490.08,25,15,21755.09
13632.58,2785.742,25,10.4,0
23178.13,3419.516,37,62.4,14443.3
76.41141,501.2903,18,30,3651.462
0,14691.39,24,52,13868.46
16299.14,18255.92,30,65,25564.67
13256.4,16060.98,42,35,14425.57
25862.32,25243.55,30,99,25564.67
18419.07,16214.95,23,43,10772.63
0,0,28,40,0
15909.25,16075.31,25,50,465.4839
3585.458,3367.597,29,16.12,243.8249
25862.32,25243.55,44,57,0
25862.32,25243.55,35,26.328,25564.67
22639.33,20470.55,41,25,22761.42
22533.53,22561.65,52,0.65,15827.93
10225.41,5168.661,23,0,23170.75
25862.32,20275.4,25,22,25564.67
9774.782,11169.82,24,37,1924
387.9348,11094.63,22,50,14911.74
10380.2,11155.5,25,0,18852.84
25862.32,25243.55,33,41,25564.67
25862.32,25243.55,32,99.999,25564.67
25862.32,25243.55,33,25,1847.158
0,13121.27,38,38,25564.67
25860.36,25243.55,34,9,25564.67
0,0,33,0,13301.02
10913.12,13388.03,20,45.12,12972.96
0,0,18,0,11684.38
0,0,17,6.4,6881.773
25862.32,25243.55,33,27.2,25564.67
1880.896,4952.032,42,16.25,0
20200.04,10314.05,34,14,25564.67
0,2028.435,16,0,16420.5
12952.71,15138.97,28,0,21839.32
22092.69,25243.55,28,20,25564.67
276.2566,6284.032,29,0,25564.67
25862.32,25243.55,39,40.8,25564.67
25862.32,25243.55,25,17,25564.67
25862.32,25243.55,41,17,12618.31
503.5316,0,19,15,177.3272
25509.65,24599.03,29,34,25564.67
0,0,47,53,0
7280.635,9291.774,22,0,22391.99
4676.77,4604.71,22,60,24964.71
25862.32,17149.5,35,40,22464.4
0,0,31,38,0
15100.07,15683.23,38,35,16392.42
4067.438,4613.661,27,22,17480.03
16065.99,16906.02,53,0,16687.97
0,0,41,15.742,0
25862.32,25243.55,35,29,25564.67
25862.32,13982.42,32,6,25564.67
14847.32,12016.65,51,17.5,22321.06
1712.399,599.7581,18,0,1720.074
22198.49,0,34,12.6,0
20546.83,24794.18,49,25,25564.67
25862.32,25243.55,29,61.7,25564.67
23571.94,12480.34,51,0,22210.23
15948.43,25243.55,22,40,25564.67
25862.32,25243.55,49,0,25564.67
2940.859,782.371,18,15.8,6073.456
6543.951,984.6774,23,14.6,2857.923
12660.78,14745.1,31,15,25564.67
12417.83,12994.16,24,40,10098.78
15519.35,21303.05,49,0,25564.67
25862.32,25243.55,43,6,0
25862.32,25243.55,43,5.213,25564.67
19684.75,19670.27,52,38,13629.07
12609.84,4275.29,43,20,0
11959.36,7087.887,33,8,25564.67
7690.122,12213.58,41,38,19702.53
22451.24,21779.27,40,31,19278.42
12627.47,3381.919,25,17,17178.57
0,0,46,65,0
0,0,32,50,0
20202,19240.6,45,26.2,20954.16
10936.63,0,29,19.4,25564.67
9721.882,5433.629,29,35,25564.67
4520.029,0,23,47,25564.67
21271.76,20601.24,25,0,25564.67
3083.886,324.0484,35,21,0
25862.32,25243.55,29,19.5,0
25862.32,25243.55,31,35,24870.14
23552.35,20167.98,30,1.5,25564.67
10858.26,10954.98,27,16.376,11387.36
2453.002,6606.29,20,35,15012.22
13468,14723.61,21,33,3576.098
5842.534,11841.19,44,25,10638.15
8493.422,8353.645,44,22,10132.77
25862.32,25243.55,50,0,0
9557.303,17094,23,52,21079.77
503.5316,24860.42,23,0,25564.67
21322.7,21349.6,29,0,8666.866
0,1074.194,19,33,7713.733
0,0,43,6,0
11855.52,13099.79,25,17,15495.44
2770.403,9572.855,23,38,9401.296
18991.17,12829.45,44,32,21035.44
25862.32,22507.94,31,46,22607.74
23501.41,25243.55,33,40,25564.67
21395.19,17584.55,27,0,15804.29
8614.896,5367.387,25,32.527,11929.69
14014.64,14501.61,34,5,13148.81
19175.34,20889.48,27,55,25564.67
25862.32,25243.55,28,37,20295.1
22986.12,15309.05,46,52,0
0,2834.081,26,0,9680.587
25862.32,25243.55,39,0,25564.67
11363.75,1074.194,30,50,25564.67
0,0,23,48,0
23881.5,21510.73,24,50,23992.37
9331.988,2365.016,31,16.9,0
5005.927,23263.45,21,15,3537.677
25862.32,23632.26,29,0,25564.67
19586.79,14238.44,42,0,13763.55
25862.32,25243.55,44,25,25564.67
25862.32,25243.55,51,0,25564.67
16696.87,16995.53,49,38,17556.87
27.42974,0,27,0,0
18107.54,2327.419,50,0,7153.674
8869.601,12829.45,43,0,0
21165.96,22516.89,27,13,25564.67
0,0,47,0,0
23781.58,21324.53,28,0,0
0,0,53,13,0
25862.32,25243.55,32,10.025,25564.67
25862.32,25243.55,39,2,25564.67
12341.42,13980.63,26,34,18699.15
2284.505,0,27,7,0
25862.32,16791.44,53,0,0
25862.32,24754.79,37,13.312,22655.03
0,0,37,0,0
24424.22,25243.55,32,23.5,0
0,0,18,0,5049.392
0,2254.016,17,20,6481.309
25862.32,25243.55,44,0,25564.67
11220.72,21483.87,30,14,25564.67
10205.82,10004.32,55,12,10717.95
16369.67,13384.45,38,3.5,13717.74
6173.65,6821.129,18,8,14582.21
327.1976,0,27,0,0
0,7897.113,42,4,11526.27
19790.55,15955.35,48,34.5,0
22357.19,7979.468,55,20,0
338.9532,6153.339,23,45,7514.24
25862.32,25243.55,26,0,25564.67
3577.621,10301.52,40,18,11911.95
1208.868,1444.79,29,50,1557.524
14616.13,14510.56,50,0,15926.94
16330.49,21141.92,41,40,17976.54
25862.32,25243.55,40,0,0
25862.32,25243.55,50,0,5550.341
8836.293,5215.21,23,22.7,11131.71
25862.32,25243.55,31,0.9,25564.67
22931.26,23617.94,41,30.5,0
5293.939,667.7903,20,0,7347.257
25862.32,23909.76,47,10.7,0
693.5804,3335.371,18,48,0
25862.32,25243.55,46,42,17732.72
23342.7,22035.29,35,8.6,25564.67
15213.71,16974.05,23,0,7264.504
25862.32,25243.55,45,15,25564.67
3428.717,3133.065,21,0,20732.5
19339.92,16170.19,55,21,25564.67
25862.32,20268.24,52,0,24856.84
16236.44,14349.44,50,0,18833.63
11688.99,1389.29,47,0,12834.06
8897.031,11692.6,36,8,10568.7
25862.32,25243.55,42,15,18694.72
25862.32,25243.55,48,0,25564.67
22948.89,15969.68,45,80,12430.64
11173.7,9356.226,39,0,17276.1
6369.576,10387.45,27,12.2,1479.204
25862.32,25243.55,45,19,25564.67
4559.214,11293.35,53,19.138,3669.195
15805.41,25243.55,36,22,25564.67
4186.953,15767.37,20,76,1040.32
0,1856.565,18,75,22428.93
4964.782,12029.18,20,0,23348.08
5282.183,14079.1,20,15,5291.739
3781.385,3933.339,23,0,21025.09
25862.32,25243.55,47,0,25381.43
25862.32,25243.55,45,35,25564.67
1761.381,1985.468,21,22,15448.15
242.9491,406.4032,16,24.514,3655.896
22807.82,24522.05,34,21,25564.67
3975.352,0,35,33,21963.45
21226.7,9456.484,33,38.24,17154.93
20989.63,20500.98,41,0,21876.26
20194.16,20893.06,41,8,25564.67
0,2153.758,17,99.999,17243.59
25862.32,25243.55,47,58,25564.67
10511.47,22905.39,25,15,25564.67
5756.326,8956.984,20,40,1579.69
19743.53,14911.6,38,0,10947
13215.25,9880.79,25,31,25564.67
1304.872,2809.016,18,51,4220.387
18103.63,18690.97,37,59,19435.06
23730.64,8391.242,49,10,25564.67
25862.32,25243.55,41,10.5,25564.67
0,0,47,35,23028.89
14594.58,16093.21,32,5.4,25564.67
25133.47,25003.65,55,33.841,25564.67
24653.45,21850.89,27,70,25564.67
7982.053,21372.87,27,0,7370.9
0,5976.097,47,49,4523.321
0,6359.226,25,50,16504.73
25074.7,24539.95,33,21,25564.67
24725.95,24692.13,26,50,25564.67
11285.38,6067.403,23,99.999,0
5039.234,7764.629,18,0,19031.64
25648.76,22398.73,31,75,25564.67
11792.83,14131.02,40,35,1841.247
5194.016,827.129,27,48,1915.134
13138.84,9483.339,29,0,25564.67
20417.52,8956.984,52,0,0
0,1983.677,19,5,15211.72
11265.78,10818.92,27,5,5492.71
10971.89,0,35,0,0
12931.16,14367.34,29,0,14629.49
15339.1,10519.94,33,32,11012.02
16199.22,16521.1,28,12,22006.3
5562.358,7014.484,22,12.162,0
8395.458,9660.581,46,0,5868.052
164.5784,35.80645,16,19,1640.276
3910.697,3870.677,30,32,5268.095
18403.39,19498.4,47,18,18938.54
15648.66,2449.161,27,21,21511.27
5327.246,8240.855,49,23.764,13042.41
0,3039.968,18,18,2027.441
11397.05,4493.71,53,40,2348.108
22523.73,23444.27,26,40,1208.78
1228.46,177.2419,21,0,410.808
20768.23,21625.31,32,0,25326.76
0,0,55,17.096,0
24949.3,25243.55,25,20.445,25357.79
24914.04,22769.32,44,38,25564.67
22255.31,21224.27,31,0,25564.67
19794.47,18502.98,41,70,22347.66
5838.615,4590.387,26,0,7729.988
23948.12,25243.55,32,30,22315.15
15732.91,25243.55,36,21.237,25564.67
0,943.5,29,13.6,16240.22
6487.132,9571.065,32,36,12238.53
22435.56,11612.03,24,16,13704.44
18493.52,17366.13,36,44,18128.75
25862.32,25243.55,29,55,25564.67
15917.08,7558.742,22,45,15501.35
18842.27,9286.403,37,17,25564.67
1579.169,1408.984,18,23,3057.416
0,0,39,28,964.9555
14960.96,19322.95,23,24,25564.67
24475.16,25243.55,44,45,25564.67
9933.483,4984.258,37,41.96,10562.79
13765.81,21430.16,50,0,25564.67
0,0,55,0,0
25862.32,25243.55,47,0,25564.67
12121.98,12707.71,42,0,8581.158
17866.55,17095.79,51,40,14552.65
10754.42,2658.629,25,27.5,11440.56
0,0,48,0,0
8918.582,11871.63,44,21.725,9937.711
25862.32,25243.55,40,16,21443.29
0,0,18,0,7419.665
20501.77,18422.42,54,15,18416.91
0,0,53,0,0
25862.32,25243.55,53,0,25564.67
1504.717,1242.484,17,0,6380.823
19984.52,25243.55,42,3.584,25564.67
16544.05,11597.71,29,16,16144.16
3454.187,4839.242,32,1,2812.114
21886.97,18307.84,24,0,19801.54
11328.48,9402.774,23,52,14234.94
979.6334,1036.597,32,0,0
7411.906,2350.694,28,0,10725.34
148.9043,82.35484,28,29.4,0
16459.8,15597.29,49,0,16181.11
0,0,17,0,9161.905
9051.813,327.629,24,15,8547.171
25862.32,25243.55,47,20.67,25564.67
25862.32,25243.55,38,25,0
15709.4,16744.89,27,10,0
16738.02,14698.55,28,7.68,20172.45
19943.38,22801.55,30,0,22584.1
0,0,41,0,0
23828.6,23052.19,47,0,25023.82
24543.74,24695.71,27,25,25564.67
1275.483,3419.516,34,0,25564.67
13377.87,13473.97,29,0,17802.17
0,0,55,99,0
19700.43,18753.63,50,0,25564.67
17743.12,18628.31,31,0,21851.14
0,0,19,28,3081.06
24443.81,24622.31,39,34,25564.67
5399.739,3095.468,29,70,441.8402
429.0794,0,18,0,0
17750.96,20755.21,43,0,1897.401
0,2262.968,18,26.8,0
25862.32,25243.55,39,44.111,25564.67
0,0,16,35.983,14669.39
0,0,34,0,0
0,0,20,28,3185.978
844.444,889.7903,39,19,701.9201
11111,11533.26,27,23,7289.625
0,25243.55,52,40,25564.67
15584.01,14682.44,43,0,0
11395.1,11021.23,21,7.4,12970.01
21019.01,21510.73,26,43,21274.83
0,0,45,0.292,0
25862.32,25243.55,41,40,25564.67
8530.648,10106.37,22,4.8,13425.15
16659.65,15908.81,24,0.09,20125.16
0,0,20,48,0
12359.05,0,27,1.12,44.3318
25862.32,25243.55,55,10.999,25564.67
22180.86,24058.35,50,35,0
9576.896,10498.45,22,50,0
1422.428,3462.484,18,10.999,8805.773
10580.04,2744.565,28,25,24120.93
0,2194.935,24,36,1721.551
3136.786,2866.306,53,35,4541.054
25862.32,9780.532,43,21.967,25.12135
0,0,18,0,3898.243
25723.21,18979.21,42,16.777,23312.61
22502.18,22547.32,27,0,25483.39
13366.12,13280.61,22,12,25564.67
25707.54,20898.44,44,42,25564.67
13166.27,15181.94,28,26,14698.95
18648.3,19929.87,31,30,22394.95
25862.32,25243.55,51,25,25564.67
0,2121.532,43,15.803,8659.478
25862.32,25243.55,48,2.372,25564.67
25862.32,25243.55,48,5,25564.67
25862.32,25243.55,44,0,25564.67
25862.32,25243.55,55,0,25564.67
25862.32,25243.55,43,4.17,25564.67
9639.593,13495.45,19,0,16866.77
14700.38,5863.306,47,10.9,9495.871
24451.65,25198.79,30,0,21854.1
14694.5,14811.34,28,12,20073.44
25464.59,25243.55,30,60,24511.05
25862.32,25243.55,30,29,25564.67
0,0,43,45,0
11081.61,9202.258,20,8,452.1843
18863.82,18345.44,37,20.389,25187.85
444.7536,708.9677,16,23.5,2554.989
0,0,45,40,0
14185.09,13875,50,21.2,21277.78
17999.78,23184.68,47,25,25564.67
18881.45,24672.44,22,16.035,22793.93
8877.438,3435.629,17,42.262,594.0461
5064.705,6676.113,20,4,17107.64
0,5585.806,18,33,9546.114
9228.147,11048.08,24,30,14993.01
442.7943,456.5323,27,16.502,484.6943
12443.3,22223.27,23,0,12269.56
21935.95,25243.55,41,56,8652.089
25862.32,25243.55,54,0,25564.67
25862.32,3806.226,29,7.588,0
8669.756,7435.21,30,27,0
2848.774,5807.806,22,35,9757.429
795.4623,5653.839,27,0,11443.51
0,0,29,30,0
13274.03,7812.968,37,52,4613.462
25862.32,25243.55,36,42,25564.67
2355.039,0,24,39,2448.593
24077.43,23698.5,38,10,22892.94
25862.32,25243.55,47,0,25564.67
15652.58,14122.06,53,38,18276.52
15329.3,14811.34,21,45,9789.939
17100.48,24597.24,34,29.5,20394.1
2882.081,5648.468,19,0,0
0,1192.355,17,41,12013.92
17890.07,14836.4,30,0,15754.04
25862.32,25243.55,35,17,25564.67
25862.32,25243.55,25,0,25564.67
25862.32,25243.55,40,0,25564.67
25862.32,25243.55,35,0,25564.67
25862.32,25243.55,35,31,25564.67
6065.89,25241.76,25,40,25564.67
25862.32,23453.23,26,45,25564.67
8389.58,6629.565,22,19.2,16170.76
25862.32,25243.55,28,24,25564.67
7864.497,15432.58,47,12,14221.64
0,0,16,23,14660.53
25862.32,25243.55,28,30,25564.67
5527.092,16678.65,23,0,8050.654
25607.62,24864,34,0,25564.67
25862.32,25243.55,48,40.794,25564.67
25862.32,25243.55,37,0,25564.67
409.4868,1317.677,17,0,0
25862.32,20497.4,37,16,21028.05
13638.46,12725.61,24,15,18223.32
11687.03,4857.145,53,6.2,25564.67
0,0,28,17.6,0
4038.049,3591.387,49,0,2927.376
4137.971,3827.71,30,23,3020.473
14853.2,18773.32,21,45,4099.214
19155.75,17640.05,28,24.289,25504.08
23769.82,23465.76,35,36,25564.67
11892.75,15540,54,17.872,9679.109
25862.32,25243.55,37,24,25564.67
2676.358,6516.774,20,8,5322.771
25862.32,25243.55,35,41.68,25564.67
239.0305,445.7903,29,26,823.0937
23362.3,22738.89,45,33,18654.82
17225.87,9778.742,37,0,20948.25
193.9674,1419.726,18,1.118,1613.677
23852.11,22130.18,45,9.69,25564.67
0,537.0968,17,59,3131.303
20343.07,17913.97,27,22,18388.83
24710.27,25243.55,47,0,25564.67
11334.36,884.4194,48,13,0
5052.949,11877,19,35,18951.84
25633.09,24018.97,31,35,25564.67
17770.55,17666.9,26,0,18577.98
22923.42,20946.77,36,0.6,17289.4
23726.72,22715.61,35,64,25564.67
25862.32,25243.55,27,23,25564.67
25862.32,25243.55,45,80,23342.17
17517.8,11578.02,32,22,14542.31
11473.47,956.0323,50,40,0
19381.07,18664.11,36,75,18480.45
25576.27,23897.23,49,35,16021.51
0,0,17,11.5,3215.533
25862.32,25243.55,49,28,25564.67
572.1059,1589.806,17,6.494,10248.03
25862.32,25243.55,36,15,25564.67
7427.58,7965.145,22,0,2274.221
15895.53,18067.94,28,40,25564.67
862.0774,7207.839,19,40,5785.3
22257.27,19604.03,26,75,18805.55
0,3317.468,22,62,25564.67
0,361.6452,27,60,10273.16
11571.43,14673.48,21,0,21635.39
10039.28,6618.823,22,9,3401.727
2380.509,0,51,10,0
3248.464,2492.129,45,8,3747.515
3264.138,0,28,30,2368.796
5515.336,10199.47,42,12,0
11346.11,12038.13,22,0,8823.505
9049.853,8308.887,44,13.5,14888.1
7149.365,25243.55,35,32.1,25564.67
25862.32,25243.55,49,30,0
25078.62,25243.55,30,25,9785.505
11690.95,4764.048,23,90,14065
25862.32,25243.55,48,60,25564.67
17656.91,17731.35,50,35.45,21212.76
10952.3,7250.806,20,30,13123.69
25862.32,25243.55,37,0,24862.75
25862.32,22094.37,53,21.73,0
17570.7,21301.26,28,28,24329.29
18775.65,16214.95,47,36,14299.96
25862.32,2230.742,34,20,25564.67
23503.36,20814.29,53,45,23795.83
25862.32,20714.03,48,26,25564.67
9868.827,12619.98,25,3.302,16912.58
25862.32,25243.55,52,6.76,25564.67
12696.05,11522.52,27,35.8,18682.9
0,0,52,35,0
9757.149,8702.758,20,40,14410.79
22960.65,24960.68,51,35,24719.41
5940.497,16515.73,20,42.5,19268.08
18172.2,15051.24,24,51,18218.89
1551.739,4108.79,18,34,22145.21
1177.519,6285.823,23,41.644,9102.796
20719.25,23741.47,29,36,25564.67
22314.09,21917.13,54,32,23265.33
25844.69,23216.9,51,25,20626.11
10109.82,18726.77,22,50.9,2807.68
8499.299,12702.34,22,99.999,8582.636
23413.24,20757,55,42,25564.67
0,0,26,46,19664.11
2065.067,4137.435,23,35,9150.083
22545.28,0,55,30,14038.4
23967.71,24103.11,48,45,25564.67
15915.12,19260.29,37,0,18105.11
20887.74,22533,38,18,23729.33
18928.48,16290.15,27,30,16238.74
0,2105.419,17,0,23912.57
11645.88,12883.16,35,45,25564.67
14955.08,13821.29,50,19.2,16453.01
25862.32,25243.55,30,0,25564.67
25738.89,25243.55,36,32,16543.15
25862.32,25243.55,50,0,25564.67
0,1992.629,17,16,6714.79
16177.67,16232.85,38,52,25564.67
25862.32,21392.56,34,55,25564.67
24870.93,25243.55,33,0,25564.67
25862.32,25243.55,43,0,25564.67
2819.385,2298.774,19,32,19132.13
25862.32,24821.03,39,20,0
16238.4,10673.9,25,27,20335
10041.24,7241.855,41,33,3740.126
2178.705,11586.97,19,0,10361.82
0,1031.226,33,70,3514.034
8368.029,12643.26,36,65,21014.75
11714.46,12888.53,23,50,14531.96
23111.51,24452.23,31,47,25564.67
17384.57,16524.68,33,17,17440.13
7480.481,8475.387,26,31,0
25862.32,25243.55,52,24,25564.67
129.3116,89.51613,24,22,0
3793.141,2735.613,41,38,0
4639.544,5850.774,50,26,4524.799
25725.17,25243.55,53,3.689,25564.67
25862.32,25243.55,50,0,25564.67
299.7678,1009.742,18,28,3165.29
0,1092.097,18,32,1038.842
4232.016,320.4677,24,0,1273.8
12772.46,18989.95,36,20,10267.24
7764.574,6251.806,21,25,3290.897
20258.82,19765.16,25,0,23170.75
21526.46,19686.39,27,60,25564.67
19528.01,14950.98,35,0,23717.51
25862.32,25243.55,44,30,25564.67
25862.32,22554.48,36,11.5,25564.67
17539.36,10629.15,48,9.12,0
0,5079.145,22,0,13810.83
25862.32,25243.55,27,0,19964.09
20229.43,17136.97,27,0,13445.83
0,13534.84,36,20.316,21490.58
25862.32,25243.55,41,41.2,25564.67
22028.04,15649.21,35,0,15894.43
14874.75,14902.65,55,28,14413.75
10768.13,10152.92,27,40,12863.61
10207.78,14018.23,47,35,0
5274.346,4674.532,21,15,16262.38
25862.32,23274.19,51,36,25564.67
14876.71,15842.56,25,38,18048.95
25695.78,25243.55,29,19,25564.67
11931.93,12639.68,33,19,14496.5
0,630.1935,18,0,4843.988
12829.28,0,27,19,0
626.9654,3410.565,27,99.999,3367.739
6806.493,15053.03,19,73.5,15343.24
21477.48,19254.92,49,99.999,21277.78
25772.2,25243.55,43,30.6,25564.67
25862.32,19213.74,54,27,16144.16
0,0,55,179.999,3370.694
11996.59,20101.74,30,47,23857.9
17815.61,20492.03,42,0,0
8663.878,9506.613,32,25,15684.59
0,0,52,99.999,0
5017.682,0,21,42,3200.756
20674.18,21593.08,35,2.4,21107.85
16428.45,17255.13,49,0,21571.85
0,0,19,20,5452.811
19594.63,19695.34,29,42,19133.6
11248.15,23816.66,32,25,8921.035
18614.99,17905.02,48,40,17904.14
25862.32,24428.95,28,43,7283.714
2360.916,1741.984,20,20,0
16242.32,17790.44,24,35,12334.58
9719.923,5592.968,21,99.999,17394.32
0,0,18,0,0
18671.81,17469.97,27,89,17827.29
19586.79,21195.63,29,51,25564.67
25862.32,25243.55,33,0,25564.67
24386.99,23868.58,52,35,22046.2
0,0,43,40,0
23256.5,22776.48,34,35,16853.47
25862.32,25243.55,47,50,25564.67
11140.39,10783.11,41,40,10120.95
2703.788,236.3226,29,30,0
0,0,28,40.5,177.3272
25862.32,25243.55,46,0,25564.67
21655.78,22690.55,46,77,23816.52
21996.69,24095.95,51,0,10757.85
8875.479,4425.677,23,3,25564.67
4431.862,7068.194,19,0,12702.54
22335.64,11010.48,45,13.44,18196.73
8620.774,7877.419,37,5.3,14777.27
2748.851,10838.61,39,21,0
0,5990.419,29,25,7508.329
540.7576,4644.097,18,0,8344.722
23182.04,22801.55,35,59,0
25862.32,25243.55,34,15,25564.67
25862.32,25243.55,40,2,25564.67
25862.32,25243.55,30,18,25564.67
15501.72,14977.84,54,24.3,12172.03
0,0,52,0,0
99.92261,3172.452,19,60,15436.33
10062.79,11196.68,23,4.6,16266.81
25862.32,14823.87,41,42,25564.67
3011.393,1826.129,19,43.5,8015.189
25860.36,25243.55,30,30,25564.67
25862.32,25243.55,40,0,25564.67
0,0,18,15,0
4610.155,0,23,16.5,0
23542.55,19072.31,33,34,24717.93
19937.5,19962.1,35,0,18007.58
0,4305.726,50,0,16651.02
12296.36,10534.26,37,0,10045.59
22251.39,25243.55,47,2.9,25564.67
21297.23,17299.89,55,0,20673.39
1332.301,1058.081,32,5,1279.711
13634.54,13618.98,41,58,14265.97
579.943,0,16,60,4483.422
23793.34,24269.61,23,43,25564.67
14220.36,14711.08,48,38,10605.64
2641.092,4448.952,19,43,10432.75
11847.69,14503.4,44,40,16188.49
15109.87,15520.31,29,34.5,23528.36
15721.16,15036.92,37,35.1,16504.73
17803.86,6165.871,37,39.9,25564.67
10936.63,2003.371,34,35,12008.01
5217.527,6178.403,28,44,6979.303
5470.273,2588.806,48,43.421,8703.81
1829.955,7141.597,20,40,8783.607
3025.108,2177.032,18,0,15647.65
0,769.8387,16,0,12356.75
24185.19,19541.37,53,33,8326.989
24294.91,24581.13,50,10.476,25564.67
3893.063,0,23,32,16324.45
23240.82,15620.56,44,0,22634.34
25862.32,24504.15,38,6,25564.67
0,0,32,33,7109.343
24524.14,24339.44,46,0,25564.67
23295.68,23100.53,44,11.453,25564.67
25862.32,25243.55,30,26,25564.67
21691.04,19990.74,32,0,17320.43
1969.063,0,30,21.522,9520.992
20113.83,20030.13,47,49.054,17871.63
3544.314,7565.903,18,34,16293.41
2325.65,6105,18,12,2365.84
1408.713,5387.081,17,32,6496.086
0,0,52,40,0
13793.24,14161.45,21,99.999,18722.8
0,0,45,38,0
15299.91,7472.806,29,0,16243.17
0,0,28,54,432.9739
12888.06,25243.55,36,60.92,0
21943.79,25243.55,31,11.043,19956.7
19361.47,0,49,23,0
20866.19,19453.65,53,0,20296.57
23358.38,20517.1,34,96.999,21220.15
25862.32,25243.55,29,99.999,25564.67
20154.98,14891.9,28,60,2624.442
0,930.9677,39,40,0
25862.32,16567.65,36,0,25564.67
0,0,51,21,0
25862.32,25239.97,27,0,25564.67
5632.892,4597.548,23,60.465,8536.826
9283.006,3167.081,20,22.575,6574.406
14114.56,10949.61,25,31,12387.78
25862.32,25243.55,47,0,25564.67
9471.096,8962.355,21,20,14364.98
6647.792,16435.16,23,22,19019.82
24406.59,15742.31,34,8.194,16240.22
19204.73,19557.48,28,60,20089.69
24565.29,9384.871,52,0,11201.17
5807.267,13425.63,41,36,15167.39
5625.055,12641.47,21,0,13878.81
25862.32,25243.55,31,51,25564.67
25862.32,23698.5,42,4.7,25564.67
9390.766,10707.92,34,50,8516.138
12441.34,13977.05,27,55,25564.67
15873.98,20561.85,24,0,19003.56
23276.09,24753,33,0,23445.61
18818.76,19833.19,27,30,25564.67
23368.18,23139.92,38,12.317,22619.56
15785.81,18880.74,25,14.678,8607.757
25862.32,25243.55,39,16,25564.67
